"asset_id","public_id","format","version","resource_type","type","created_at","bytes","width","height","backup","access_mode","url","secure_url"
"fa85736413d22349657a0e351f069523","items/7501559614449","jpg",1447647352,"image","upload","2015-11-16T04:15:52+00:00",16947,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647352/items/7501559614449.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647352/items/7501559614449.jpg"
"3d0ce56f0bc1ea190ebb4cfe050d9039","items/7501559604075","jpg",1447647352,"image","upload","2015-11-16T04:15:52+00:00",26609,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647352/items/7501559604075.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647352/items/7501559604075.jpg"
"ef3a1db882394b1db8df67dcc1d93a23","items/7501559611387","jpg",1447647352,"image","upload","2015-11-16T04:15:52+00:00",24064,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647352/items/7501559611387.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647352/items/7501559611387.jpg"
"27ba79236c0554e78d63d753deac725f","items/7501559604082","jpg",1447647351,"image","upload","2015-11-16T04:15:51+00:00",25921,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647351/items/7501559604082.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647351/items/7501559604082.jpg"
"1f47408594f7a40510403ba996f20e0f","items/7501559603078","jpg",1447647350,"image","upload","2015-11-16T04:15:50+00:00",36254,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647350/items/7501559603078.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647350/items/7501559603078.jpg"
"b8a4f6ffcd16c2ad5dfe5afd221ae3f1","items/7501559603092","jpg",1447647349,"image","upload","2015-11-16T04:15:49+00:00",23401,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647349/items/7501559603092.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647349/items/7501559603092.jpg"
"1223fc14ae769fa6950aea5d3d5f0fe4","items/7501537102180","jpg",1447647348,"image","upload","2015-11-16T04:15:48+00:00",34797,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647348/items/7501537102180.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647348/items/7501537102180.jpg"
"2f18d59c59e62c6d30e68c1398c09c87","items/7501559602996","jpg",1447647348,"image","upload","2015-11-16T04:15:48+00:00",25136,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647348/items/7501559602996.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647348/items/7501559602996.jpg"
"37bb283b19c401f307c7192ef8fb0eb8","items/7501537100452","jpg",1447647348,"image","upload","2015-11-16T04:15:48+00:00",38854,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647348/items/7501537100452.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647348/items/7501537100452.jpg"
"a9b242a8eee768e1be36600912ce8c31","items/7501537182960","jpg",1447647347,"image","upload","2015-11-16T04:15:47+00:00",94024,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647347/items/7501537182960.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647347/items/7501537182960.jpg"
"d0e3a77af11d63efa09b2c33b51dc5d8","items/7501537163266","jpg",1447647346,"image","upload","2015-11-16T04:15:46+00:00",74665,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647346/items/7501537163266.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647346/items/7501537163266.jpg"
"7fe09f86d7732d8517baa3f341cb8a59","items/7501559601753","jpg",1447647344,"image","upload","2015-11-16T04:15:44+00:00",24167,240,240,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647344/items/7501559601753.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647344/items/7501559601753.jpg"
"259dc8e50359a91e8ce023c6a95a6525","items/7501417004764","jpg",1447647342,"image","upload","2015-11-16T04:15:42+00:00",31729,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647342/items/7501417004764.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647342/items/7501417004764.jpg"
"47c2219c393f43f064cec3c2a873d4bc","items/7501409201522","jpg",1447647341,"image","upload","2015-11-16T04:15:41+00:00",183105,600,600,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647341/items/7501409201522.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647341/items/7501409201522.jpg"
"7a0185621b1f5bc26fec873f96fa8b8f","items/7501493865150","jpg",1447647341,"image","upload","2015-11-16T04:15:41+00:00",46270,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647341/items/7501493865150.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647341/items/7501493865150.jpg"
"e4d8373adf3ce5b6a39d57ff82f98621","items/7501498006008","jpg",1447647341,"image","upload","2015-11-16T04:15:41+00:00",19203,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647341/items/7501498006008.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647341/items/7501498006008.jpg"
"c5adc7ee295a554800207de7f5e2c057","items/7501415701450","jpg",1447647340,"image","upload","2015-11-16T04:15:40+00:00",64588,300,300,,"public","http://res.cloudinary.com/prixz/image/upload/v1447647340/items/7501415701450.jpg","https://res.cloudinary.com/prixz/image/upload/v1447647340/items/7501415701450.jpg"
